id,name,honorific_prefix,honorific_suffix,gender,birth_date,election,party_id,party_name,post_id,post_label,mapit_url,elected,email,twitter_username,facebook_page_url,party_ppc_page_url,facebook_personal_url,homepage_url,wikipedia_url,linkedin_url,image_url,proxy_image_url_template,image_copyright,image_uploading_user,image_uploading_user_notes,twitter_user_id,election_date,election_current,party_lists_in_use,party_list_position,old_person_ids,gss_code,parlparse_id,theyworkforyou_url,party_ec_id,favourite_biscuits
22563,Nigel Harris,,,,,local.falkirk.2017-05-04,party:52,Conservative and Unionist Party,UTW:denny-and-banknock,Denny and Banknock,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP52,
22564,Brian McCabe,,,,,local.falkirk.2017-05-04,ynmp-party:2,Independent,UTW:denny-and-banknock,Denny and Banknock,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,,
22565,Sean Mellon,,,,,local.falkirk.2017-05-04,party:2897,Solidarity - Scotland's Socialist Movement,UTW:denny-and-banknock,Denny and Banknock,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP2897,
22566,Anne Montgomery,,,,,local.falkirk.2017-05-04,ynmp-party:2,Independent,UTW:denny-and-banknock,Denny and Banknock,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,,
22567,Alexander John Waddell,,,,,local.falkirk.2017-05-04,ynmp-party:2,Independent,UTW:denny-and-banknock,Denny and Banknock,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,,
22579,David Alexander,,,,,local.falkirk.2017-05-04,party:102,Scottish National Party (SNP),UTW:falkirk-north,Falkirk North,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP102,
22580,Robert Bissett,,,,,local.falkirk.2017-05-04,party:53,Labour Party,UTW:falkirk-north,Falkirk North,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP53,
22581,Wendy Chandrachud,,,,,local.falkirk.2017-05-04,party:52,Conservative and Unionist Party,UTW:falkirk-north,Falkirk North,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP52,
22582,Dennis Goldie,,,,,local.falkirk.2017-05-04,party:53,Labour Party,UTW:falkirk-north,Falkirk North,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP53,
22583,Cecil Meiklejohn,,,,,local.falkirk.2017-05-04,party:102,Scottish National Party (SNP),UTW:falkirk-north,Falkirk North,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP102,
20382,Debra Pickering,,,Female,1966,local.falkirk.2017-05-04,party:130,Scottish Green Party,UTW:falkirk-north,Falkirk North,,,falkirk@scottishgreens.org.uk,Dapfalk,,,,http://falkirk.scottishgreens.org.uk,,,https://candidates.democracyclub.org.uk/media/images/images/20382.png,,profile-photo,garydunion,"Photo from ""find your candidate"" section of Scottish Green Party website for Scottish Council elections 2017: https://greens.scot/candidate-search?postal_codes_50=FK2+9HF",148625997,2017-05-04,False,False,,34629,,,,PP130,
22585,Lorna Catherine Binnie,,,,,local.falkirk.2017-05-04,party:102,Scottish National Party (SNP),UTW:falkirk-south,Falkirk South,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP102,
20383,Donnie Buchanan,,,Male,,local.falkirk.2017-05-04,party:130,Scottish Green Party,UTW:falkirk-south,Falkirk South,,,falkirk@scottishgreens.org.uk,,,,,http://falkirk.scottishgreens.org.uk,,,,,,,,,2017-05-04,False,False,,,,,,PP130,
22586,John Patrick,,,,,local.falkirk.2017-05-04,party:52,Conservative and Unionist Party,UTW:falkirk-south,Falkirk South,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP52,
22587,Pat Reid,,,,,local.falkirk.2017-05-04,party:53,Labour Party,UTW:falkirk-south,Falkirk South,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP53,
22554,David Balfour,,,,,local.falkirk.2017-05-04,party:102,Scottish National Party (SNP),UTW:grangemouth,Grangemouth,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP102,
22555,Allyson Black,,,,,local.falkirk.2017-05-04,party:53,Labour Party,UTW:grangemouth,Grangemouth,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP53,
22556,James Bundy,,,,,local.falkirk.2017-05-04,party:52,Conservative and Unionist Party,UTW:grangemouth,Grangemouth,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP52,
20379,Judith McLaughlin,,,Female,,local.falkirk.2017-05-04,party:130,Scottish Green Party,UTW:grangemouth,Grangemouth,,,falkirk@scottishgreens.org.uk,,,,,http://falkirk.scottishgreens.org.uk,,,,,,,,,2017-05-04,False,False,,,,,,PP130,
22557,Margaret-Anne Milne,,,,,local.falkirk.2017-05-04,party:102,Scottish National Party (SNP),UTW:grangemouth,Grangemouth,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP102,
22558,Robert Spears,,,,,local.falkirk.2017-05-04,ynmp-party:2,Independent,UTW:grangemouth,Grangemouth,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,,
20384,Chris Brind,,,Male,,local.falkirk.2017-05-04,party:130,Scottish Green Party,UTW:lower-braes,Lower Braes,,,falkirk@scottishgreens.org.uk,,,,,http://falkirk.scottishgreens.org.uk,,,,,,,,,2017-05-04,False,False,,,,,,PP130,
22588,Sam Hemple,,,,,local.falkirk.2017-05-04,ynmp-party:2,Independent,UTW:lower-braes,Lower Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,,
22589,Steven Jackson,,,,,local.falkirk.2017-05-04,ynmp-party:2,Independent,UTW:lower-braes,Lower Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,,
22590,Stuart Martin,,,,,local.falkirk.2017-05-04,party:85,UK Independence Party (UKIP),UTW:lower-braes,Lower Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP85,
22591,Adanna Bridget McCue,,,,,local.falkirk.2017-05-04,party:102,Scottish National Party (SNP),UTW:lower-braes,Lower Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP102,
22592,Malcolm Nicol,,,,,local.falkirk.2017-05-04,party:52,Conservative and Unionist Party,UTW:lower-braes,Lower Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP52,
22593,Alan Nimmo,,,,,local.falkirk.2017-05-04,party:53,Labour Party,UTW:lower-braes,Lower Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP53,
22594,Ricky Wilson,,,,,local.falkirk.2017-05-04,ynmp-party:2,Independent,UTW:lower-braes,Lower Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,,
22595,Neil Durning,,,,,local.falkirk.2017-05-04,ynmp-party:2,Independent,UTW:upper-braes,Upper Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,,
22596,Farah Farzana,,,,,local.falkirk.2017-05-04,party:102,Scottish National Party (SNP),UTW:upper-braes,Upper Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP102,
22597,Gordon Hughes,,,,,local.falkirk.2017-05-04,party:102,Scottish National Party (SNP),UTW:upper-braes,Upper Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP102,
22598,James Kerr,,,,,local.falkirk.2017-05-04,party:52,Conservative and Unionist Party,UTW:upper-braes,Upper Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP52,
20385,Tom McLaughlin,,,Male,,local.falkirk.2017-05-04,party:130,Scottish Green Party,UTW:upper-braes,Upper Braes,,,falkirk@scottishgreens.org.uk,,,,,http://falkirk.scottishgreens.org.uk,,,,,,,,,2017-05-04,False,False,,,,,,PP130,
22599,John McLuckie,,,,,local.falkirk.2017-05-04,party:53,Labour Party,UTW:upper-braes,Upper Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,PP53,
22600,Jim Robertson,,,,,local.falkirk.2017-05-04,ynmp-party:2,Independent,UTW:upper-braes,Upper Braes,,False,,,,,,,,,,,,,,,2017-05-04,False,False,,,,,,,
